title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
Divine 🙏🙏,"Batu Caves is a limestone hill that has a series of caves and cave temples. The cave is one of the most popular Tamil shrines outside India, and is dedicated to Lord Murugan. To reach the cave visitors must climb a steep flight of 272 steps. Batu Caves is easily reached by commuter train at the KC05 Batu Caves Komuter station, costing RM 2.6 for a one-way journey from KA01 KS01 KJ15 MR1 KE1 KT1 SBK15 KL Sentral. Dress up modestly; anything covering the knees is okay. You need to buy ticket to see the deity in the temple and pray, but if you are not interested to go inside the temple ( inside the cave) and have a personalized look at the deity it’s okay you can walk around in the cave and click pictures.",August 2019,Batu Caves,https://www.tripadvisor.com/Attraction_Review-g3198092-d317520-Reviews-Batu_Caves-Batu_Caves_Selangor.html,"Batu Caves, Malaysia",attractions,4.0,4.0
Awesome,"Excellent stay! Professional staff, neat, clean and spacious rooms with comfortable and pillows. Amenities are modern. Location is great if you are transiting. Room service menu is elaborate and reasonable. Breakfast buffet was great with wide spread of choices, Asian and western.",August 2019,Sama-Sama Hotel,https://www.tripadvisor.com/Hotel_Review-g298314-d3757639-Reviews-Sama_Sama_Hotel-Sepang_Sepang_District_Selangor.html,"Sepang, Malaysia",hotels,4.0,4.5
Fantastic!,"Fantastic! Great location,close to airport, good for short stay or transit. Staff is very friendly and welcoming and happy to assist. Tray charge for room service is very high so consider eating in the lobby restaurant which offers decent menu and meal. You do have Starbucks and a souvenir shop in the lobby. Gym was decent with modern but basic machines. Shuttle to airport is available.",August 2019,Atlanta Airport Marriott Gateway,https://www.tripadvisor.com/Hotel_Review-g60898-d1724006-Reviews-Atlanta_Airport_Marriott_Gateway-Atlanta_Georgia.html,"Atlanta, Georgia",hotels,4.0,4.5
Fresh seafood,"If you like seafood you have to try this place. It’s neat, clean and spacious restaurant with good staff at your service. Prices are reasonable. You select your fish and how you want them to prepare it, it’s great. As the fish is sea water you can ask them to add less salt or no salt. They do great mussels, scallops and shrimps. Recommend to all seafood lovers!!",August 2019,Little Sailor Seafood,https://www.tripadvisor.com/Restaurant_Review-g294009-d3483713-Reviews-Little_Sailor_Seafood-Doha.html,"Doha, Qatar",restaurants,4.0,4.0
Fantastic,"The stay again was fantastic as always. You guys are great doing an amazing job. Hotel is neat, clean, comfortable, spacious , modern with gym , spa , sauna , massage, swimming pool , bar , restaurant and a great team of hospitable staff at your service",August 2019,Golden Tulip Sovereign Hotel Bangkok,https://www.tripadvisor.com/Hotel_Review-g293916-d305548-Reviews-Golden_Tulip_Sovereign_Hotel_Bangkok-Bangkok.html,"Bangkok, Thailand",hotels,5.0,4.0
Fantastic,"Fantastic hotel. Great location, lots of restaurants around.Good staff. Modern amenities. The only thing I didn’t like is there is no room service available. You need to go to the hotel restaurant. There is a mini market available in the hotel lobby. Room is big and spacious and comfortable.",August 2019,Courtyard by Marriott Budapest City Center,https://www.tripadvisor.com/Hotel_Review-g274887-d1724112-Reviews-Courtyard_by_Marriott_Budapest_City_Center-Budapest_Central_Hungary.html,"Budapest, Hungary",hotels,4.0,4.5
Comfortable,Great for transit! Inside the terminal. Rooms are small but modern. Staff is professional and helpful. Gym is just okay. Room service menu is very basic. Bed and pillows are very comfortable. Bathroom shower needs some maintenance.,August 2019,"Radisson Blu Airport Terminal Hotel, Stockholm-Arlanda Airport",https://www.tripadvisor.com/Hotel_Review-g968417-d207023-Reviews-Radisson_Blu_Airport_Terminal_Hotel_Stockholm_Arlanda_Airport-Arlandastad_Sigtuna_Munic.html,"Arlandastad, Sweden",hotels,4.0,4.0
Excellent sight,"Qutab Minar is a soaring, 73 m-high tower of victory, built in 1193 by Qutab-ud-din Aibak. You can get the tickets online or at the spot. Very famous amongst foreigners and locals. If you are into history it’s one of the best sight. Guides are available in English, Hindi and other foreign languages.",September 2018,Qutub Minar,https://www.tripadvisor.com/Attraction_Review-g304551-d311626-Reviews-Qutub_Minar-New_Delhi_National_Capital_Territory_of_Delhi.html,"New Delhi, India",attractions,5.0,4.5
Great hospitality,"Good hotel to stay if transiting or short stay. Hotel staff is great, very prompt and welcoming. Rooms needs little more house keeping in terms of cleanliness. Rooms are modern but little congested. Breakfast buffet is great offering wide variety for everyone’s taste. Security staff at the entrance are very humble and wishes every time you exit and enter. Reception staff are friendly and helpful too. FNB Manager is doing a great job and really interacts with all the guests. The bar in the lobby is good and reasonable. The hostess there is amazing!! Room service menu is okay but the service is quick, and they prepare the dishes as per your liking. Chicken dum biryani was yum. So over all had a comfortable stay.",December 2018,Hotel Novotel New Delhi Aerocity,https://www.tripadvisor.com/Hotel_Review-g304551-d8867537-Reviews-Hotel_Novotel_New_Delhi_Aerocity-New_Delhi_National_Capital_Territory_of_Delhi.html,"New Delhi, India",hotels,4.0,4.5
Modern,"Well maintained property. Rooms are big and spacious, bathroom is little compact though. Bed is comfortable. Outdoor pool, steam , sauna, gym, spa, massage all available. Lots of restaurants nearby. Room service menu choices are limited, and the prices are a little high. Staff is polite ,friendly and helpful. Restaurant and coffee shop available inside the hotel. Hotel lobby has few souvenir shops which are over priced you can get the same stuff on a much lower rate outside. All in all a good hotel to stay.",August 2019,Pullman Hanoi,https://www.tripadvisor.com/Hotel_Review-g293924-d306185-Reviews-Pullman_Hanoi-Hanoi.html,"Hanoi, Vietnam",hotels,4.0,4.0
Amazing staff,"Excellent hotel with amazingly friendly and helpful staff.Rooms are , spacious, neat , tidy with modern amenities. Room service menu is has decent options, prices are high though. Buffet breakfast is amazingly good with wide spread of choices.Internet was slow and kept on reconnecting. Complementary shuttle to airport every 15 minutes makes it very convenient. Gym is superb. Overall well maintained property with 5star facilities.",August 2019,Hilton Geneva Hotel & Conference Centre,https://www.tripadvisor.com/Hotel_Review-g1572356-d205929-Reviews-Hilton_Geneva_Hotel_Conference_Centre-Le_Grand_Saconnex_Geneva.html,"Le Grand Saconnex, Switzerland",hotels,4.0,4.0
Comfortable stay,Neat clean and spacious rooms. Staff is friendly and professional. Complementary shuttle to the airport. WiFi keeps on disconnecting when not in use. Close to local and international restaurants. Many convenient store including Emart within 5 minuets walk.,August 2019,Grand Hyatt Incheon,https://www.tripadvisor.com/Hotel_Review-g297889-d306063-Reviews-Grand_Hyatt_Incheon-Incheon.html,"Incheon, South Korea",hotels,4.0,4.5
Great location,Centrally located hotel with good restaurants around. Area is safe to walk around. Staff is good but slow... rooms are well maintained. Bed is cozy and comfortable. Room service menu is average with decent prices. Over all a good hotel however staff needs to be prompt!!,August 2019,Ramada by Wyndham Addis Ababa,https://www.tripadvisor.com/Hotel_Review-g293791-d10080230-Reviews-Ramada_by_Wyndham_Addis_Ababa-Addis_Ababa.html,"Addis Ababa, Ethiopia",hotels,4.0,4.0
Great customer service,"Nice restaurant by the beach!! Generally visited by the locals!! Staff is extremely polite and helpful. Sea food is the specialty, but you can ask for chicken and they will prepare it for you. If you are around that area I would highly suggest Taverna Argyra Akti",August 2019,Argyra Akti,https://www.tripadvisor.com/Restaurant_Review-g1060682-d7160510-Reviews-Argyra_Akti-Nea_Makri_Marathon_East_Attica_Region_Attica.html,"Nea Makri, Greece",restaurants,4.0,3.5
Great resort but poor staff.,"No words to describe my experience!!! Property is good, by the beach, pool is great but the staff lacks information. They seem to understand you but they actually don’t or don’t care about it. Very small bathrooms, pillows are hard, no drinking water in the room forget about the complementary tea and coffee maker. Extremely slow service in regards to everything.. house keeping, room service, reception.... staff needs to get some energy and be professional!!",August 2019,Ramada by Wyndham Athens Attica Riviera,https://www.tripadvisor.com/Hotel_Review-g1060682-d604126-Reviews-Ramada_by_Wyndham_Athens_Attica_Riviera-Nea_Makri_Marathon_East_Attica_Region_Attica.html,"Nea Makri, Greece",hotels,2.0,4.0
I like it,"Small mall with brands like mango, oasis, lasenza, body shop, inglot, aldo, milano, next, heat wave and sports factory. Mostly you can shop in peace as it’s one of the least crowded mall. After you done with shopping you can have a coffee at costa or treat yourself at chili’s. There is a movie hall, the screens are very small though. Also if you want to buy high end beauty products like channel, Dior, Burberry etc you can easily find there.Also ample parking.",August 2019,The Mall Doha,https://www.tripadvisor.com/Attraction_Review-g294009-d6882645-Reviews-The_Mall_Doha-Doha.html,"Doha, Qatar",attractions,4.0,3.5
Perfect spot,Great place for walks... any time of the day! Good for couples and families!! Beautiful view of sea! Parking can be tight especially during sunset. Very touristy and mostly crowded. Walking distance from souq Wakif.,August 2019,The Corniche,https://www.tripadvisor.com/Attraction_Review-g294009-d321181-Reviews-The_Corniche-Doha.html,"Doha, Qatar",attractions,5.0,4.5
Vegetarian,"Good place for lunch,breakfast,dinner, snacks or just tea.Good ambience. Service is okay. Food tastes great. Quantity is average. Staff is average. Prices are reasonable. This Aryaas is all about vegetarian food.. variety of chat,dosa, parathas,thali and main meals south and North Indian style",August 2019,Aryaas Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294009-d3929213-Reviews-Aryaas_Restaurant-Doha.html,"Doha, Qatar",restaurants,3.0,3.5
Fish and chips,Fish and chips fan ... you have to go to Mc Donagh’s . I believe it’s the best in Galway and very reasonable. Great sitting area indoor and outdoor. Popular amongst locals and visitors.,August 2019,McDonagh's,https://www.tripadvisor.com/Restaurant_Review-g186609-d785812-Reviews-McDonagh_s-Galway_County_Galway_Western_Ireland.html,"Galway, Ireland",restaurants,4.0,4.0
Good location,"Good hotel for a transit or short stay. Close to T3. Location is superb with many restaurants around the corner. Rooms are modern and clean but small and the washroom is extremely small. Staff is polite, prompt and professional. Room service menu is decent and very reasonable. I ordered for American breakfast and there were some goof ups.. pineapple juice instead of orange, no jam and marmalade and no fruits... as mentioned in the menu!!! so check your order before you sign the bill.",July 2019,Belmont Hotel Manila,https://www.tripadvisor.com/Hotel_Review-g298452-d8618407-Reviews-Belmont_Hotel_Manila-Pasay_Metro_Manila_Luzon.html,"Luzon, Philippines",hotels,3.0,4.5
Amazing staff,Great stay! Amazing staff! Friendly and helpful and professional at the same time. Rooms are good! Big and spacious. Amenities are modern. Lunch and breakfast buffet were good for the price. Room service menu is good and reasonable. Spa is average ! Offering massage and facials. Rooftop pool is small but again modern. Had a nice comfortable stay.,July 2019,Novotel Kochi Infopark,https://www.tripadvisor.com/Hotel_Review-g11829949-d13200154-Reviews-Novotel_Kochi_Infopark-Kakkanad_Kochi_Cochin_Ernakulam_District_Kerala.html,"Kakkanad, India",hotels,5.0,5.0
Excellent!,Was good to know the process of preparing Guinness. It’s a 7 floor building. Restaurants inside. They offer free pint of Guinness at 7th floor. Guide tour is also available. Book your tickets online to avoid a long queue as it’s the most visited place by tourists.,July 2019,Guinness Storehouse,https://www.tripadvisor.com/Attraction_Review-g186605-d189694-Reviews-Guinness_Storehouse-Dublin_County_Dublin.html,"Dublin, Ireland",attractions,5.0,4.5
Great,Great bar in south Dublin! Was fully packed during the day time as well. Popular spot for locals and foreigners. They have small sitting area outside which was amazing. You can spend hours sitting there sipping beer and watching people.,July 2019,Pillar Bar Dublin,https://www.tripadvisor.com/Restaurant_Review-g186605-d8042308-Reviews-Pillar_Bar_Dublin-Dublin_County_Dublin.html,"Dublin, Ireland",restaurants,3.0,3.5
Massive,Displays articles related Qatars and Muslim history. Surely one time visit. Lots to learn and see about ancient rulers.,July 2019,Museum of Islamic Art,https://www.tripadvisor.com/Attraction_Review-g294009-d2002190-Reviews-Museum_of_Islamic_Art-Doha.html,"Doha, Qatar",attractions,3.0,4.5
Good for photography,Katara cultural village is popular amongst visitors and locals both. Beautiful amphitheater and art gallery.They have cultural programs frequently. There are fine dining restaurants and also stalls. Good to visit any time: day or night. Is open 24 hrs.,July 2019,Katara Cultural Village,https://www.tripadvisor.com/Attraction_Review-g294009-d2647595-Reviews-Katara_Cultural_Village-Doha.html,"Doha, Qatar",attractions,4.0,4.5
Authentic,Best place to kill time. It’s mostly crowded by locals and tourists.Authentic Arabic cuisine and also western. It’s fun to smoke Traditional sheesha. They have animal and birds market along with spices shops. You can get beautiful souvenirs as well.,July 2019,Souq Waqif,https://www.tripadvisor.com/Attraction_Review-g294009-d1768661-Reviews-Souq_Waqif-Doha.html,"Doha, Qatar",attractions,5.0,4.5
Great!,"Great hotel! Stay was extremely comfortable. Staff is fantastic.. be it bell boy, receptionist, waiter, house keeping, room service... all. Very friendly and polite. Rooms are spacious and modern with all basic amenities. Room service menu is okay with reasonable prices. Breakfast buffet was just average with only selected items. Gym is okay, roof top pool is good. Hotel is very close to the airport but like 45 minuets drive to the city center... traffic is bad!! WiFi works good and parking is available.",July 2019,Hilton Garden Inn Nairobi Airport,https://www.tripadvisor.com/Hotel_Review-g294207-d12817722-Reviews-Hilton_Garden_Inn_Nairobi_Airport-Nairobi.html,"Nairobi, Kenya",hotels,4.0,4.5
Mind blowing!!,Best bar in Dublin. I loved the Irish music that band played! So lively and energetic.. it will definitely make you leave your seat and shake to the beats. Mostly popular amongst tourists. You cannot miss it if you in Dublin.,July 2019,Temple Bar,https://www.tripadvisor.com/Attraction_Review-g186605-d188821-Reviews-Temple_Bar-Dublin_County_Dublin.html,"Dublin, Ireland",attractions,5.0,4.0
Devine!,"Loved it!! The property is huge, even though you are far from city you have lots to do in the resort. Great food, great service, great staff. Rooms are small but bed is extremely comfortable. I had sea facing room which was fantastic. Room service menu is limited but the quantity and quality is superb. Had an excellent stay.",July 2019,Dolce by Wyndham Athens Attica Riviera,https://www.tripadvisor.com/Hotel_Review-g1189587-d250607-Reviews-Dolce_by_Wyndham_Athens_Attica_Riviera-Vravrona_East_Attica_Region_Attica.html,"Vravrona, Greece",hotels,5.0,4.5
